"41582","5212239090","80","Other","41580","DIT","41582"
"41583","5212240000","80","Of yarns of different colours","41561","DIT","41583"
"41584","5212241000","80","Mixed mainly or solely with flax","41583","DIT","41584"
"41585","5212241010","80","Manufactured on handlooms","41584","DIT","41585"
"41586","5212241090","80","Other","41584","DIT","41586"
"41587","5212249000","80","Otherwise mixed","41583","DIT","41587"
"41588","5212249010","80","Manufactured on handlooms","41587","DIT","41588"
"41589","5212249090","80","Other","41587","DIT","41589"
"41590","5212250000","80","Printed","41561","DIT","41590"
"41591","5212251000","80","Mixed mainly or solely with flax","41590","DIT","41591"
"41592","5212251011","10","Manufactured on handlooms","41591","DIT","41592"
"41593","5212251011","80","Hand-printed by the ""batik"" method","41592","DIT","41593"
"41594","5212251019","80","Other","41592","DIT","41594"
"41595","5212251091","10","Other","41591","DIT","41595"
"41596","5212251091","80","Hand-printed by the ""batik"" method","41595","DIT","41596"
"41597","5212251099","80","Other","41595","DIT","41597"
"41598","5212259000","80","Otherwise mixed","41590","DIT","41598"
"41599","5212259011","10","Manufactured on handlooms","41598","DIT","41599"
"41600","5212259011","80","Hand-printed by the ""batik"" method","41599","DIT","41600"
"41601","5212259019","80","Other","41599","DIT","41601"
"41602","5212259091","10","Other","41598","DIT","41602"
"41603","5212259091","80","Hand-printed by the ""batik"" method","41602","DIT","41603"
"41604","5212259099","80","Other","41602","DIT","41604"
"41605","5300000000","80","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN",,"DIT","41605"
"41606","5301000000","80","Flax, raw or processed but not spun; flax tow and waste (including yarn waste and garnetted stock)","38920","DIT","41606"
"41607","5301100000","80","Flax, raw or retted","41606","DIT","41607"
"41608","5301210000","10","Flax, broken, scutched, hackled or otherwise processed, but not spun","41606","DIT","41608"
"41609","5301210000","80","Broken or scutched","41608","DIT","41609"
"41610","5301290000","80","Other","41608","DIT","41610"
"41611","5301300000","80","Flax tow and waste","41606","DIT","41611"
"41614","5302000000","80","True hemp (Cannabis sativa L.), raw or processed but not spun; tow and waste of true hemp (including yarn waste and garnetted stock)","38920","DIT","41614"
"41615","5302100000","80","True hemp, raw or retted","41614","DIT","41615"
"41618","5302900000","80","Other","41614","DIT","41618"
"41619","5303000000","80","Jute and other textile bast fibres (excluding flax, true hemp and ramie), raw or processed but not spun; tow and waste of these fibres (including yarn waste and garnetted stock)","38920","DIT","41619"
"41620","5303100000","80","Jute and other textile bast fibres, raw or retted","41619","DIT","41620"
"41621","5303900000","80","Other","41619","DIT","41621"
"41625","5305000000","80","Coconut, abaca (Manila hemp or Musa textilis Nee), ramie and other vegetable textile fibres, not elsewhere specified or included, raw or processed but not spun; tow, noils and waste of these fibres (including yarn waste and garnetted stock)","38920","DIT","41625"
"41635","5306000000","80","Flax yarn","38920","DIT","41635"
"41636","5306100000","80","Single","41635","DIT","41636"
"70440","5306101000","10","Not put up for retail sale","41636","DIT","70440"
"70441","5306101000","80","Measuring 833,3 decitex or more (not exceeding 12 metric number)","70440","DIT","70441"
"70442","5306101010","80","Flax yarn (other than tow yarn) for the manufacture of multiple or cabled yarns of the footwear industry of for whipping cable","70441","DIT","70442"
"70443","5306101090","80","Other","70441","DIT","70443"
"70444","5306103000","80","Measuring less than 833,3 decitex but not less than 277,8 decitex (exceeding 12 metric number but not exceeding 36 metric number)","70440","DIT","70444"
"70445","5306103010","80","Flax yarn (other than tow yarn), measuring 333,3 decitex or more (not exceeding 30 metric number), for the manufacture of multiple or cabled yarns of the footwear industry or for whipping cable","70444","DIT","70445"
"70446","5306103090","80","Other","70444","DIT","70446"
"41648","5306105000","80","Measuring less than 277,8 decitex (exceeding 36 metric number)","70440","DIT","41648"
"41649","5306109000","80","Put up for retail sale","41636","DIT","41649"
"41650","5306200000","80","Multiple (folded) or cabled","41635","DIT","41650"
"70274","5306201000","80","Not put up for retail sale","41650","DIT","70274"
"41654","5306209000","80","Put up for retail sale","41650","DIT","41654"
"41655","5307000000","80","Yarn of jute or of other textile bast fibres of heading 5303","38920","DIT","41655"
"41656","5307100000","80","Single","41655","DIT","41656"
"41659","5307200000","80","Multiple (folded) or cabled","41655","DIT","41659"
"41660","5308000000","80","Yarn of other vegetable textile fibres; paper yarn","38920","DIT","41660"
"41661","5308100000","80","Coir yarn","41660","DIT","41661"
"41662","5308200000","80","True hemp yarn","41660","DIT","41662"
"41663","5308201000","80","Not put up for retail sale","41662","DIT","41663"
"41664","5308209000","80","Put up for retail sale","41662","DIT","41664"
"41666","5308900000","80","Other","41660","DIT","41666"
"70275","5308901200","10","Ramie yarn","41666","DIT","70275"
"70276","5308901200","80","Measuring 277,8 decitex or more (not exceeding 36 metric number)","70275","DIT","70276"
"41670","5308901900","80","Measuring less than 277,8 decitex (exceeding 36 metric number)","70275","DIT","41670"
"73865","5308905000","80","Paper yarn","41666","DIT","73865"
"41671","5308909000","80","Other","41666","DIT","41671"
"41672","5309000000","80","Woven fabrics of flax","38920","DIT","41672"
"41673","5309110000","10","Containing 85|% or more by weight of flax","41672","DIT","41673"
"41674","5309110000","80","Unbleached or bleached","41673","DIT","41674"
"70277","5309111000","80","Unbleached","41674","DIT","70277"
"41678","5309119000","80","Bleached","41674","DIT","41678"
"41679","5309190000","80","Other","41673","DIT","41679"
"41682","5309210000","10","Containing less than 85|% by weight of flax","41672","DIT","41682"
"41683","5309210000","80","Unbleached or bleached","41682","DIT","41683"
"41686","5309290000","80","Other","41682","DIT","41686"
"41689","5310000000","80","Woven fabrics of jute or of other textile bast fibres of heading 5303","38920","DIT","41689"
"41690","5310100000","80","Unbleached","41689","DIT","41690"
"41691","5310101000","80","Of a width not exceeding 150 cm","41690","DIT","41691"
"41692","5310109000","80","Of a width exceeding 150 cm","41690","DIT","41692"
"41695","5310900000","80","Other","41689","DIT","41695"
"41696","5310900010","80","Of a width not exceeding 150 cm","41695","DIT","41696"
"41697","5310900090","80","Other","41695","DIT","41697"
"41698","5311000000","80","Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn","38920","DIT","41698"
"41699","5311001000","80","Of ramie","41698","DIT","41699"
"41700","5311009000","80","Other","41698","DIT","41700"
"104018","5311009010","80","Plain-woven fabric of paper yarns|glued on a|tissue paper layer:

-|with a weight of 190 |g/m$2|or more but not more than 280|g/m$2, and

-|cut into rectangles with a side length of 40|cm or more but not more than 140|cm","41700","DIT","104018"
"104116","5311009020","80","Sisal cloth in rolls with;<br> <br><br><br>- a length of 20 metres or more but not more than 30 metres and<br> <br><br><br>- a maximum width of 2,5 metres<br>for use in the production of Stainless Steel Kitchenware","41700","DIT","104116"
"104017","5311009090","80","Other","41700","DIT","104017"
"41701","5400000000","80","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS",,"DIT","41701"
"41702","5401000000","80","Sewing thread of man-made filaments, whether or not put up for retail sale","38920","DIT","41702"
"41703","5401100000","80","Of synthetic filaments","41702","DIT","41703"
"80870","5401101200","10","Not put up for retail sale","41703","DIT","80870"
"80871","5401101200","20","Core yarn","80870","DIT","80871"
"80971","5401101200","80","Polyester filament surrounded by cotton fibres","80871","DIT","80971"
"80872","5401101400","80","Other","80871","DIT","80872"
"80965","5401101600","10","Other","80870","DIT","80965"
"80964","5401101600","80","Textured yarn","80965","DIT","80964"
"80874","5401101800","80","Other","80965","DIT","80874"
"41707","5401109000","80","Put up for retail sale","41703","DIT","41707"
"41708","5401200000","80","Of artificial filaments","41702","DIT","41708"
"41709","5401201000","80","Not put up for retail sale","41708","DIT","41709"
"41710","5401209000","80","Put up for retail sale","41708","DIT","41710"
"41711","5402000000","80","Synthetic filament yarn (other than sewing thread), not put up for retail sale, including synthetic monofilament of less than 67 decitex","38920","DIT","41711"
"86854","5402110000","10","High tenacity yarn of nylon or other polyamides, whether or not textured","41711","DIT","86854"
"86855","5402110000","80","Of aramids","86854","DIT","86855"
"86856","5402190000","80","Other","86854","DIT","86856"
"41715","5402200000","80","High tenacity yarn of polyesters, whether or not textured","41711","DIT","41715"
"103250","5402200005","80","""Z""-twisted multiple (folded) or cabled yarn, intended for the production of sewing threads, ready for dyeing and for receiving a finishing treatment, loosely wound on a plastic perforated tube","41715","DIT","103250"
"103189","5402200010","80","Other","41715","DIT","103189"
"41716","5402310000","10","Textured yarn","41711","DIT","41716"
"41717","5402310000","80","Of nylon or other polyamides, measuring per single yarn not more than 50 tex","41716","DIT","41717"
"41721","5402320000","80","Of nylon or other polyamides, measuring per single yarn more than 50 tex","41716","DIT","41721"
"41722","5402330000","80","Of polyesters","41716","DIT","41722"
"86869","5402340000","80","Of polypropylene","41716","DIT","86869"
"41725","5402390000","80","Other","41716","DIT","41725"
"86874","5402440000","10","Other yarn, single, untwisted or with a twist not exceeding 50 turns per metre","41711","DIT","86874"
"86883","5402440000","80","Elastomeric","86874","DIT","86883"
"104686","5402440010","80","Synthetic elastomeric filament yarn:<br><br>-untwisted or with a twist not exceeding 50 turns per metre, measuring 300 dtex or more but not more than 1000 dtex<br><br>-composed of polyurethane ureas based on a copolyether glycol of tetrahydrofuran and 3-methyltetrahydrofuran<br>for use in the manufacture of disposable hygiene products of heading 9619","86883","DIT","104686"
"104685","5402440090","80","Other","86883","DIT","104685"
"86875","5402450000","80","Other, of nylon or other polyamides","86874","DIT","86875"
"86879","5402460000","80","Other, of polyesters, partially oriented","86874","DIT","86879"
"86880","5402470000","80","Other, of polyesters","86874","DIT","86880"
"86886","5402480000","80","Other, of polypropylene","86874","DIT","86886"
"41745","5402490000","80","Other","86874","DIT","41745"
"86893","5402490030","80","Yarn of a copolymer of glycollic acid with lactic acid, for the manufacture of surgical sutures","41745","DIT","86893"
"86894","5402490050","80","Non-textured filament yarn of poly(vinyl alcohol)","41745","DIT","86894"
"86896","5402490070","80","Synthetic filament yarn, single, containing by weight 85 % or more of acrylonitrile, in the form of a wick containing 1 000 continuous filaments or more but not more than 25 000 continuous filaments, of a weight per metre of 0,12 g or more but not more than 3,75 g and of a length of 100 m or more, for the manufacture of carbon-fibre yarn","41745","DIT","86896"
"86899","5402490090","80","Other","41745","DIT","86899"
"41760","5402510000","10","Other yarn, single, with a twist exceeding 50 turns per metre","41711","DIT","41760"
"41761","5402510000","80","Of nylon or other polyamides","41760","DIT","41761"
"41765","5402520000","80","Of polyesters","41760","DIT","41765"
"102368","5402530000","80","Of polypropylene","41760","DIT","102368"
"41768","5402590000","80","Other","41760","DIT","41768"
"41774","5402610000","10","Other yarn, multiple (folded) or cabled","41711","DIT","41774"
"41775","5402610000","80","Of nylon or other polyamides","41774","DIT","41775"
"41779","5402620000","80","Of polyesters","41774","DIT","41779"
"102369","5402630000","80","Of polypropylene","41774","DIT","102369"
"41782","5402690000","80","Other","41774","DIT","41782"
"41790","5403000000","80","Artificial filament yarn (other than sewing thread), not put up for retail sale, including artificial monofilament of less than 67 decitex","38920","DIT","41790"
"41791","5403100000","80","High-tenacity yarn of viscose rayon","41790","DIT","41791"
"41795","5403310000","10","Other yarn, single","41790","DIT","41795"
"41796","5403310000","80","Of viscose rayon, untwisted or with a twist not exceeding 120 turns per metre","41795","DIT","41796"
"41797","5403320000","80","Of viscose rayon, with a twist exceeding 120 turns per metre","41795","DIT","41797"
"86902","5403320011","10","With a twist not exceeding 250 turns per metre","41797","DIT","86902"
"86903","5403320011","80","Textured yarn","86902","DIT","86903"
"86904","5403320019","80","Other","86902","DIT","86904"
"41799","5403320090","80","Other","41797","DIT","41799"
"41800","5403330000","80","Of cellulose acetate","41795","DIT","41800"
"86905","5403330011","10","Single, untwisted or with a twist not exceeding 250 turns per metre","41800","DIT","86905"
"86906","5403330011","80","Textured yarn","86905","DIT","86906"
"86907","5403330019","80","Other","86905","DIT","86907"
"76396","5403330090","80","Other","41800","DIT","76396"
"41803","5403390000","80","Other","41795","DIT","41803"
"99927","5403390010","80","Biodegradable (norm EN 14995) monofilament of not more than 33 dtex, containing at least 98 % by weight polylactide (PLA), for use in the manufacture of filtration fabrics for the food industry","41803","DIT","99927"
"99926","5403390090","80","Other","41803","DIT","99926"
"41804","5403410000","10","Other yarn, multiple (folded) or cabled","41790","DIT","41804"
"41805","5403410000","80","Of viscose rayon","41804","DIT","41805"
"41806","5403420000","80","Of cellulose acetate","41804","DIT","41806"
"41807","5403490000","80","Other","41804","DIT","41807"
"41808","5404000000","80","Synthetic monofilament of 67|decitex or more and of which no cross-sectional dimension exceeds 1|mm; strip and the like (for example, artificial straw), of synthetic textile materials, of an apparent width not exceeding 5|mm","38920","DIT","41808"
"86934","5404110000","10","Monofilament","41808","DIT","86934"
"86935","5404110000","80","Elastomeric","86934","DIT","86935"
"86936","5404120000","80","Other, of polypropylene","86934","DIT","86936"
"86937","5404190000","80","Other","86934","DIT","86937"
"86942","5404190050","80","Monofilaments of polyester or poly(butylene terephthalate), with cross-sectional dimension of 0,5 mm or more but not more than 1 mm, for use in the manufacture of zippers","86937","DIT","86942"
"86943","5404190090","80","Other","86937","DIT","86943"
"41816","5404900000","80","Other","41808","DIT","41816"
"90605","5404901000","80","Of polypropylene","41816","DIT","90605"
"41820","5404909000","80","Other","41816","DIT","41820"
"72293","5404909020","80","Strip of polyimide","41820","DIT","72293"
"41823","5404909090","80","Other","41820","DIT","41823"
"41824","5405000000","80","Artificial monofilament of 67|decitex or more and of which no cross-sectional dimension exceeds 1|mm; strip and the like (for example, artificial straw), of artificial textile materials, of an apparent width not exceeding 5|mm","38920","DIT","41824"
"41825","5406000000","80","Man-made filament yarn (other than sewing thread), put up for retail sale","38920","DIT","41825"
"41828","5407000000","80","Woven fabrics of synthetic filament yarn, including woven fabrics obtained from materials of heading 5404","38920","DIT","41828"
"41829","5407100000","80","Woven fabrics obtained from high-tenacity yarn of nylon or other polyamides or of polyesters","41828","DIT","41829"
"88799","5407100010","80","Textile fabric, consisting of warp filament yarns of polyamide-6,6 and weft filament yarns of polyamide-6,6, polyurethane and a copolymer of terephthalic acid, p-phenylenediamine and 3,4'-oxybis (phenyleneamine)","41829","DIT","88799"
"88803","5407100090","80","Other","41829","DIT","88803"
"41830","5407200000","80","Woven fabrics obtained from strip or the like","41828","DIT","41830"
"41831","5407201100","10","Of polyethylene or polypropylene, of a width of","41830","DIT","41831"
"41832","5407201100","80","Less than 3 m","41831","DIT","41832"
"41833","5407201900","80","3 m or more","41831","DIT","41833"
"41834","5407209000","80","Other","41830","DIT","41834"
"41835","5407300000","80","Fabrics specified in note 9 to Section XI","41828","DIT","41835"
"41836","5407410000","10","Other woven fabrics, containing 85|% or more by weight of filaments of nylon or other polyamides","41828","DIT","41836"
"41837","5407410000","80","Unbleached or bleached","41836","DIT","41837"
"41838","5407420000","80","Dyed","41836","DIT","41838"
"41841","5407430000","80","Of yarns of different colours","41836","DIT","41841"
"41842","5407440000","80","Printed","41836","DIT","41842"
"41845","5407510000","10","Other woven fabrics, containing 85|% or more by weight of textured polyester filaments","41828","DIT","41845"
"41846","5407510000","80","Unbleached or bleached","41845","DIT","41846"
"41847","5407520000","80","Dyed","41845","DIT","41847"
"41848","5407530000","80","Of yarns of different colours","41845","DIT","41848"
"41851","5407540000","80","Printed","41845","DIT","41851"
"59899","5407610000","10","Other woven fabrics, containing 85|% or more by weight of polyester filaments","41828","DIT","59899"
"59900","5407610000","80","Containing 85|% or more by weight of non-textured polyester filaments","59899","DIT","59900"
"59901","5407611000","80","Unbleached or bleached","59900","DIT","59901"
"59902","5407613000","80","Dyed","59900","DIT","59902"
"59903","5407615000","80","Of yarns of different colours","59900","DIT","59903"
"59904","5407619000","80","Printed","59900","DIT","59904"
"59905","5407690000","80","Other","59899","DIT","59905"
"59906","5407691000","80","Unbleached or bleached","59905","DIT","59906"
"59907","5407699000","80","Other","59905","DIT","59907"
"41859","5407710000","10","Other woven fabrics, containing 85|% or more by weight of synthetic filaments","41828","DIT","41859"
"41860","5407710000","80","Unbleached or bleached","41859","DIT","41860"
"41864","5407720000","80","Dyed","41859","DIT","41864"
"41865","5407730000","80","Of yarns of different colours","41859","DIT","41865"
"41870","5407740000","80","Printed","41859","DIT","41870"
"41871","5407810000","10","Other woven fabrics, containing less than 85|% by weight of synthetic filaments, mixed mainly or solely with cotton","41828","DIT","41871"
"41872","5407810000","80","Unbleached or bleached","41871","DIT","41872"
"41873","5407820000","80","Dyed","41871","DIT","41873"
"41874","5407830000","80","Of yarns of different colours","41871","DIT","41874"
"41877","5407840000","80","Printed","41871","DIT","41877"
"41878","5407910000","10","Other woven fabrics","41828","DIT","41878"
"41879","5407910000","80","Unbleached or bleached","41878","DIT","41879"
"41880","5407920000","80","Dyed","41878","DIT","41880"
"41881","5407930000","80","Of yarns of different colours","41878","DIT","41881"
"41884","5407940000","80","Printed","41878","DIT","41884"
"41885","5408000000","80","Woven fabrics of artificial filament yarn, including woven fabrics obtained from materials of heading 5405","38920","DIT","41885"
"41886","5408100000","80","Woven fabrics obtained from high-tenacity yarn of viscose rayon","41885","DIT","41886"
"41887","5408210000","10","Other woven fabrics, containing 85|% or more by weight of artificial filament or strip or the like","41885","DIT","41887"
"41888","5408210000","80","Unbleached or bleached","41887","DIT","41888"
"41889","5408220000","80","Dyed","41887","DIT","41889"
"41890","5408221000","80","Of a width exceeding 135 cm but not exceeding 155 cm, plain weave, twill weave, cross twill weave or satin weave","41889","DIT","41890"
"94934","5408221010","80","Manufacture from man-made filament yarns","41890","DIT","94934"
"94936","5408221090","80","Other","41890","DIT","94936"
"41891","5408229000","80","Other","41889","DIT","41891"
"94935","5408229010","80","Manufacture from man-made filament yarns","41891","DIT","94935"
"94937","5408229090","80","Other","41891","DIT","94937"
"41892","5408230000","80","Of yarns of different colours","41887","DIT","41892"
"41895","5408240000","80","Printed","41887","DIT","41895"
"41896","5408310000","10","Other woven fabrics","41885","DIT","41896"
"41897","5408310000","80","Unbleached or bleached","41896","DIT","41897"
"41898","5408320000","80","Dyed","41896","DIT","41898"
"94932","5408320010","80","Manufacture from man-made filament yarns","41898","DIT","94932"
"94933","5408320090","80","Other","41898","DIT","94933"
"41899","5408330000","80","Of yarns of different colours","41896","DIT","41899"
"41900","5408340000","80","Printed","41896","DIT","41900"
"41901","5500000000","80","MAN-MADE STAPLE FIBRES",,"DIT","41901"
"41902","5501000000","80","Synthetic filament tow","38920","DIT","41902"
"41903","5501100000","80","Of nylon or other polyamides","41902","DIT","41903"
"41904","5501200000","80","Of polyesters","41902","DIT","41904"
"41905","5501300000","80","Acrylic or modacrylic","41902","DIT","41905"
"86964","5501400000","80","Of polypropylene","41902","DIT","86964"
"41908","5501900000","80","Other","41902","DIT","41908"
"41909","5502000000","80","Artificial filament tow","38920","DIT","41909"
"102376","5502100000","80","Of cellulose acetate","41909","DIT","102376"
"102377","5502900000","80","Other","41909","DIT","102377"
"41912","5503000000","80","Synthetic staple fibres, not carded, combed or otherwise processed for spinning","38920","DIT","41912"
"86967","5503110000","10","Of nylon or other polyamides","41912","DIT","86967"
"86968","5503110000","80","Of aramids","86967","DIT","86968"
"86969","5503110010","80","Synthetic staple fibres of a copolymer of terephthalic acid, p-phenylenediamine and 3,4'-oxybis(phenyleneamine), of a length of not more than 7 mm","86968","DIT","86969"
"86970","5503110090","80","Other","86968","DIT","86970"
"86971","5503190000","80","Other","86967","DIT","86971"
"41921","5503200000","80","Of polyesters","41912","DIT","41921"
"41922","5503300000","80","Acrylic or modacrylic","41912","DIT","41922"
"41925","5503400000","80","Of polypropylene","41912","DIT","41925"
"41926","5503900000","80","Other","41912","DIT","41926"
"90606","5503900020","80","Poly(vinyl alcohol) fibres, whether or not acetalized","41926","DIT","90606"
"90607","5503900090","80","Other","41926","DIT","90607"
"41936","5504000000","80","Artificial staple fibres, not carded, combed or otherwise processed for spinning","38920","DIT","41936"
"41937","5504100000","80","Of viscose rayon","41936","DIT","41937"
"41940","5504900000","80","Other","41936","DIT","41940"
"41943","5505000000","80","Waste (including noils, yarn waste and garnetted stock) of man-made fibres","38920","DIT","41943"
"41944","5505100000","80","Of synthetic fibres","41943","DIT","41944"
"41945","5505101000","80","Of nylon or other polyamides","41944","DIT","41945"
"103067","5505101010","80","PA6 and PA66","41945","DIT","103067"
"103068","5505101090","80","Other","41945","DIT","103068"
"41946","5505103000","80","Of polyesters","41944","DIT","41946"
"41947","5505105000","80","Acrylic or modacrylic","41944","DIT","41947"
"41948","5505107000","80","Of polypropylene","41944","DIT","41948"
"41949","5505109000","80","Other","41944","DIT","41949"
"41950","5505200000","80","Of artificial fibres","41943","DIT","41950"
"41951","5506000000","80","Synthetic staple fibres, carded, combed or otherwise processed for spinning","38920","DIT","41951"
"41952","5506100000","80","Of nylon or other polyamides","41951","DIT","41952"
"41953","5506200000","80","Of polyesters","41951","DIT","41953"
"41954","5506300000","80","Acrylic or modacrylic","41951","DIT","41954"
"102378","5506400000","80","Of polypropylene","41951","DIT","102378"
"41957","5506900000","80","Other","41951","DIT","41957"
"90618","5506900010","80","Poly(vinyl alcohol) fibres, whether or not acetalized","41957","DIT","90618"
"90617","5506900090","80","Other","41957","DIT","90617"
"41962","5507000000","80","Artificial staple fibres, carded, combed or otherwise processed for spinning","38920","DIT","41962"
"41963","5508000000","80","Sewing thread of man-made staple fibres, whether or not put up for retail sale","38920","DIT","41963"
"41964","5508100000","80","Of synthetic staple fibres","41963","DIT","41964"
"80875","5508101000","80","Not put up for retail sale","41964","DIT","80875"
"41970","5508109000","80","Put up for retail sale","41964","DIT","41970"
"41971","5508200000","80","Of artificial staple fibres","41963","DIT","41971"
"41972","5508201000","80","Not put up for retail sale","41971","DIT","41972"
"41973","5508209000","80","Put up for retail sale","41971","DIT","41973"
"41974","5509000000","80","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale","38920","DIT","41974"
"41975","5509110000","10","Containing 85|% or more by weight of staple fibres of nylon or other polyamides","41974","DIT","41975"
"41976","5509110000","80","Single yarn","41975","DIT","41976"
"41977","5509120000","80","Multiple (folded) or cabled yarn","41975","DIT","41977"
"41978","5509210000","10","Containing 85|% or more by weight of polyester staple fibres","41974","DIT","41978"
"41979","5509210000","80","Single yarn","41978","DIT","41979"
"41982","5509220000","80","Multiple (folded) or cabled yarn","41978","DIT","41982"
"41985","5509310000","10","Containing 85|% or more by weight of acrylic or modacrylic staple fibres","41974","DIT","41985"
"41986","5509310000","80","Single yarn","41985","DIT","41986"
"41993","5509320000","80","Multiple (folded) or cabled yarn","41985","DIT","41993"
"42000","5509410000","10","Other yarn, containing 85|% or more by weight of synthetic staple fibres","41974","DIT","42000"
"42001","5509410000","80","Single yarn","42000","DIT","42001"
"42008","5509420000","80","Multiple (folded) or cabled yarn","42000","DIT","42008"
"42015","5509510000","10","Other yarn, of polyester staple fibres","41974","DIT","42015"
"42016","5509510000","80","Mixed mainly or solely with artificial staple fibres","42015","DIT","42016"
"42017","5509520000","80","Mixed mainly or solely with wool or fine animal hair","42015","DIT","42017"
"42020","5509530000","80","Mixed mainly or solely with cotton","42015","DIT","42020"
"42021","5509590000","80","Other","42015","DIT","42021"
"42022","5509610000","10","Other yarn, of acrylic or modacrylic staple fibres","41974","DIT","42022"
"42023","5509610000","80","Mixed mainly or solely with wool or fine animal hair","42022","DIT","42023"
"42026","5509620000","80","Mixed mainly or solely with cotton","42022","DIT","42026"
"42027","5509690000","80","Other","42022","DIT","42027"
"42028","5509910000","10","Other yarn","41974","DIT","42028"
"42029","5509910000","80","Mixed mainly or solely with wool or fine animal hair","42028","DIT","42029"
"42032","5509920000","80","Mixed mainly or solely with cotton","42028","DIT","42032"
"42033","5509990000","80","Other","42028","DIT","42033"
"42034","5510000000","80","Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale","38920","DIT","42034"
"42035","5510110000","10","Containing 85|% or more by weight of artificial staple fibres","42034","DIT","42035"
"42036","5510110000","80","Single yarn","42035","DIT","42036"
"42037","5510120000","80","Multiple (folded) or cabled yarn","42035","DIT","42037"
"42038","5510200000","80","Other yarn, mixed mainly or solely with wool or fine animal hair","42034","DIT","42038"
"42039","5510300000","80","Other yarn, mixed mainly or solely with cotton","42034","DIT","42039"
"42040","5510900000","80","Other yarn","42034","DIT","42040"
"42041","5511000000","80","Yarn (other than sewing thread) of man-made staple fibres, put up for retail sale","38920","DIT","42041"
"42042","5511100000","80","Of synthetic staple fibres, containing 85|% or more by weight of such fibres","42041","DIT","42042"
"42043","5511200000","80","Of synthetic staple fibres, containing less than 85|% by weight of such fibres","42041","DIT","42043"
"42044","5511300000","80","Of artificial staple fibres","42041","DIT","42044"
"42045","5512000000","80","Woven fabrics of synthetic staple fibres, containing 85|% or more by weight of synthetic staple fibres","38920","DIT","42045"
"42046","5512110000","10","Containing 85|% or more by weight of polyester staple fibres","42045","DIT","42046"
"42047","5512110000","80","Unbleached or bleached","42046","DIT","42047"
"42048","5512190000","80","Other","42046","DIT","42048"
"42049","5512191000","80","Printed","42048","DIT","42049"
"42050","5512199000","80","Other","42048","DIT","42050"
"42051","5512210000","10","Containing 85|% or more by weight of acrylic or modacrylic staple fibres","42045","DIT","42051"
"42052","5512210000","80","Unbleached or bleached","42051","DIT","42052"
"42053","5512290000","80","Other","42051","DIT","42053"
"42054","5512291000","80","Printed","42053","DIT","42054"
"42055","5512299000","80","Other","42053","DIT","42055"
"42056","5512910000","10","Other","42045","DIT","42056"
"42057","5512910000","80","Unbleached or bleached","42056","DIT","42057"
"42058","5512990000","80","Other","42056","DIT","42058"
"42059","5512991000","80","Printed","42058","DIT","42059"
"42060","5512999000","80","Other","42058","DIT","42060"
"42061","5513000000","80","Woven fabrics of synthetic staple fibres, containing less than 85|% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170|g/m$2","38920","DIT","42061"
"42062","5513110000","10","Unbleached or bleached","42061","DIT","42062"
"42063","5513110000","80","Of polyester staple fibres, plain weave","42062","DIT","42063"
"70279","5513112000","80","Of a width of 165 cm or less","42063","DIT","70279"
"42066","5513119000","80","Of a width of more than 165 cm","42063","DIT","42066"
"42067","5513120000","80","3-thread or 4-thread twill, including cross twill, of polyester staple fibres","42062","DIT","42067"
"42068","5513130000","80","Other woven fabrics of polyester staple fibres","42062","DIT","42068"
"42069","5513190000","80","Other woven fabrics","42062","DIT","42069"
"42070","5513210000","10","Dyed","42061","DIT","42070"
"42071","5513210000","80","Of polyester staple fibres, plain weave","42070","DIT","42071"
"42076","5513230000","80","Other woven fabrics of polyester staple fibres","42070","DIT","42076"
"86985","5513231000","80","3-thread or 4-thread twill, including cross twill","42076","DIT","86985"
"86986","5513239000","80","Other","42076","DIT","86986"
"42077","5513290000","80","Other woven fabrics","42070","DIT","42077"
"42078","5513310000","10","Of yarns of different colours","42061","DIT","42078"
"42079","5513310000","80","Of polyester staple fibres, plain weave","42078","DIT","42079"
"42082","5513390000","80","Other woven fabrics","42078","DIT","42082"
"42083","5513410000","10","Printed","42061","DIT","42083"
"42084","5513410000","80","Of polyester staple fibres, plain weave","42083","DIT","42084"
"42087","5513490000","80","Other woven fabrics","42083","DIT","42087"
"42088","5514000000","80","Woven fabrics of synthetic staple fibres, containing less than 85|% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170|g/m$2","38920","DIT","42088"
"42089","5514110000","10","Unbleached or bleached","42088","DIT","42089"
"42090","5514110000","80","Of polyester staple fibres, plain weave","42089","DIT","42090"
"42091","5514120000","80","3-thread or 4-thread twill, including cross twill, of polyester staple fibres","42089","DIT","42091"
"42093","5514190000","80","Other woven fabrics","42089","DIT","42093"
"86997","5514191000","80","Of polyester staple fibres","42093","DIT","86997"
"86998","5514199000","80","Other","42093","DIT","86998"
"42094","5514210000","10","Dyed","42088","DIT","42094"
"42095","5514210000","80","Of polyester staple fibres, plain weave","42094","DIT","42095"
