"id","commodity__sid","commodity__code","commodity__suffix","commodity__description","commodity__validity_start","commodity__validity_end","parent__sid","parent__code","parent__suffix"
"4422","94776","1605290096","80","Other","2012-01-01","#NA","94774","1605290091","20"
"4423","94777","1605290099","80","Other","2012-01-01","#NA","94773","1605290091","10"
"4424","32956","1605300000","80","Lobster","1972-01-01","#NA","32914","1605000000","80"
"4425","64885","1605301000","80","Lobster meat, cooked, for the manufacture of lobster butter or of lobster pastes, pâtés, soups or sauces","1997-01-01","#NA","32956","1605300000","80"
"4426","64886","1605309000","80","Other","1997-01-01","#NA","32956","1605300000","80"
"4427","32962","1605400000","80","Other crustaceans","1972-01-01","#NA","32914","1605000000","80"
"4428","32964","1605400020","80","Norway lobsters (Nephrops norvegicus)","1992-01-01","#NA","32962","1605400000","80"
"4429","70147","1605400030","80","Freshwater crayfish cooked with dill, frozen","1998-01-01","#NA","32962","1605400000","80"
"4430","104105","1605400040","80","Crayfish tails of the species Procambarus clarkii, cooked, for processing","2019-01-01","#NA","32962","1605400000","80"
"4431","104517","1605400070","80","Other","2019-01-01","#NA","32962","1605400000","80"
"4432","94778","1605510000","10","Molluscs","2012-01-01","#NA","32914","1605000000","80"
"4433","94779","1605510000","80","Oysters","2012-01-01","#NA","94778","1605510000","10"
"4434","94780","1605520000","80","Scallops, including queen scallops","2012-01-01","#NA","94778","1605510000","10"
"4435","94781","1605520020","80","Coquilles St. Jacques (Pecten maximus)","2012-01-01","#NA","94780","1605520000","80"
"4436","94785","1605520090","80","Other","2012-01-01","#NA","94780","1605520000","80"
"4437","94786","1605530000","80","Mussels","2012-01-01","#NA","94778","1605510000","10"
"4438","94787","1605531000","80","In airtight containers","2012-01-01","#NA","94786","1605530000","80"
"4439","97812","1605531010","10","Of the species Mytilus spp. or Perna spp.","2013-03-01","#NA","94787","1605531000","80"
"4440","94788","1605531010","80","Frozen mussels (Mytilus edulis), cooked, whether or not in shell","2012-01-01","#NA","97812","1605531010","10"
"4441","94789","1605531020","80","Prepared or preserved mussels (Mytilus edulis), and meals containing mussels (Mytilus edulis), including meals ready for consumption","2012-01-01","#NA","97812","1605531010","10"
"4442","94790","1605531090","80","Other","2012-01-01","#NA","97812","1605531010","10"
"4443","96988","1605531095","80","Other","2013-03-01","#NA","94787","1605531000","80"
"4444","94791","1605539000","80","Other","2012-01-01","#NA","94786","1605530000","80"
"4445","97813","1605539010","10","Of the species Mytilus spp. or Perna spp.","2013-03-01","#NA","94791","1605539000","80"
"4446","94792","1605539010","80","Frozen mussels (Mytilus edulis), cooked, whether or not in shell","2012-01-01","#NA","97813","1605539010","10"
"4447","94793","1605539020","80","Prepared or preserved mussels (Mytilus edulis), and meals containing mussels (Mytilus edulis), including meals ready for consumption","2012-01-01","#NA","97813","1605539010","10"
"4448","94794","1605539090","80","Other","2012-01-01","#NA","97813","1605539010","10"
"4449","96989","1605539095","80","Other","2013-03-01","#NA","94791","1605539000","80"
"4450","94800","1605540000","80","Cuttlefish and squid","2012-01-01","#NA","94778","1605510000","10"
"4451","105202","1605540010","80","Cuttlefish balls made of cuttlefish filling, wheat starch, salt, sugar, and compound condiments; Lobster flavoured balls: cuttlefish meat, fish meat and crab meat","2019-11-21","#NA","94800","1605540000","80"
"4452","105203","1605540090","80","Other","2019-11-21","#NA","94800","1605540000","80"
"4453","94801","1605550000","80","Octopus","2012-01-01","#NA","94778","1605510000","10"
"4454","94802","1605560000","80","Clams, cockles and arkshells","2012-01-01","#NA","94778","1605510000","10"
"4455","94803","1605570000","80","Abalone","2012-01-01","#NA","94778","1605510000","10"
"4456","94804","1605580000","80","Snails, other than sea snails","2012-01-01","#NA","94778","1605510000","10"
"4457","94782","1605590000","80","Other","2012-01-01","#NA","94778","1605510000","10"
"4458","94783","1605590010","80","Common whelk (Buccinum<br>Undatum)","2012-01-01","#NA","94782","1605590000","80"
"4459","94784","1605590090","80","Other","2012-01-01","#NA","94782","1605590000","80"
"4460","94795","1605610000","10","Other aquatic invertebrates","2012-01-01","#NA","32914","1605000000","80"
"4461","94796","1605610000","80","Sea cucumbers","2012-01-01","#NA","94795","1605610000","10"
"4462","94797","1605620000","80","Sea urchins","2012-01-01","#NA","94795","1605610000","10"
"4463","94798","1605630000","80","Jellyfish","2012-01-01","#NA","94795","1605610000","10"
"4464","94799","1605690000","80","Other","2012-01-01","#NA","94795","1605610000","10"
"4465","32980","1700000000","80","SUGARS AND SUGAR CONFECTIONERY","1971-12-31","#NA","#NA","#NA","#NA"
"4466","32981","1701000000","80","Cane or beet sugar and chemically pure sucrose, in solid form","1972-01-01","#NA","32980","1700000000","80"
"4467","94833","1701120000","10","Raw sugar not containing added flavouring or colouring matter","2012-01-01","#NA","32981","1701000000","80"
"4468","33002","1701120000","80","Beet sugar","1972-01-01","#NA","94833","1701120000","10"
"4469","33003","1701121000","80","For refining","1972-01-01","#NA","33002","1701120000","80"
"4470","33006","1701129000","80","Other","1972-01-01","#NA","33002","1701120000","80"
"4471","94834","1701130000","80","Cane sugar specified in subheading note 2 to this chapter","2012-01-01","#NA","94833","1701120000","10"
"4472","94836","1701131000","80","For refining","2012-01-01","#NA","94834","1701130000","80"
"4473","94838","1701139000","80","Other","2012-01-01","#NA","94834","1701130000","80"
"4474","94835","1701140000","80","Other cane sugar","2012-01-01","#NA","94833","1701120000","10"
"4475","94837","1701141000","80","For refining","2012-01-01","#NA","94835","1701140000","80"
"4476","94839","1701149000","80","Other","2012-01-01","#NA","94835","1701140000","80"
"4477","33009","1701910000","10","Other","1972-01-01","#NA","32981","1701000000","80"
"4478","33010","1701910000","80","Containing added flavouring or colouring matter","1972-01-01","#NA","33009","1701910000","10"
"4479","33011","1701990000","80","Other","1972-01-01","#NA","33009","1701910000","10"
"4480","33012","1701991000","80","White sugar","1972-01-01","#NA","33011","1701990000","80"
"4481","33017","1701999000","80","Other","1972-01-01","#NA","33011","1701990000","80"
"4482","33018","1702000000","80","Other sugars, including chemically pure lactose, maltose, glucose and fructose, in solid form; sugar syrups not containing added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel","1972-01-01","#NA","32980","1700000000","80"
"4483","59499","1702110000","10","Lactose and lactose syrup","1996-01-01","#NA","33018","1702000000","80"
"4484","59500","1702110000","80","Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter","1996-01-01","#NA","59499","1702110000","10"
"4485","59501","1702190000","80","Other","1996-01-01","#NA","59499","1702110000","10"
"4486","33022","1702200000","80","Maple sugar and maple syrup","1972-01-01","#NA","33018","1702000000","80"
"4487","33023","1702201000","80","Maple sugar in solid form, containing added flavouring or colouring matter","1972-01-01","#NA","33022","1702200000","80"
"4488","104102","1702201010","80","for animal feeding","2018-10-01","#NA","33023","1702201000","80"
"4489","104101","1702201090","80","Other","2018-10-01","#NA","33023","1702201000","80"
"4490","33024","1702209000","80","Other","1972-01-01","#NA","33022","1702200000","80"
"4491","104104","1702209010","80","for animal feeding","2018-10-01","#NA","33024","1702209000","80"
"4492","104103","1702209090","80","Other","2018-10-01","#NA","33024","1702209000","80"
"4493","33025","1702300000","80","Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20|% by weight of fructose","1972-01-01","#NA","33018","1702000000","80"
"4494","33026","1702301000","80","Isoglucose","1972-01-01","#NA","33025","1702300000","80"
"4495","89894","1702305000","10","Other","2008-01-01","#NA","33025","1702300000","80"
"4496","89254","1702305000","80","In the form of white crystalline powder, whether or not agglomerated","2008-01-01","#NA","89894","1702305000","10"
"4497","89904","1702305010","80","Containing in the dry state, 99 % or more by weight of glucose","2008-01-01","#NA","89254","1702305000","80"
"4498","89906","1702305090","80","Other","2008-01-01","#NA","89254","1702305000","80"
"4499","89255","1702309000","80","Other","2008-01-01","#NA","89894","1702305000","10"
"4500","89905","1702309010","80","Containing in the dry state, 99 % or more by weight of glucose","2008-01-01","#NA","89255","1702309000","80"
"4501","89907","1702309090","80","Other","2008-01-01","#NA","89255","1702309000","80"
"4502","33034","1702400000","80","Glucose and glucose syrup, containing in the dry state at least 20|% but less than 50|% by weight of fructose, excluding invert sugar","1972-01-01","#NA","33018","1702000000","80"
"4503","33035","1702401000","80","Isoglucose","1972-01-01","#NA","33034","1702400000","80"
"4504","33036","1702409000","80","Other","1972-01-01","#NA","33034","1702400000","80"
"4505","33037","1702500000","80","Chemically pure fructose","1972-01-01","#NA","33018","1702000000","80"
"4506","33038","1702600000","80","Other fructose and fructose syrup, containing in the dry state more than 50|% by weight of fructose, excluding invert sugar","1972-01-01","#NA","33018","1702000000","80"
"4507","33039","1702601000","80","Isoglucose","1972-01-01","#NA","33038","1702600000","80"
"4508","69163","1702608000","80","Inulin syrup","1998-01-01","#NA","33038","1702600000","80"
"4509","69161","1702609500","80","Other","1998-01-01","#NA","33038","1702600000","80"
"4510","33043","1702900000","80","Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50|% by weight of fructose","1972-01-01","#NA","33018","1702000000","80"
"4511","33044","1702901000","80","Chemically pure maltose","1972-01-01","#NA","33043","1702900000","80"
"4512","81431","1702901010","80","For feeding purpose","2005-02-01","#NA","33044","1702901000","80"
"4513","81439","1702901090","80","Other","2005-02-01","#NA","33044","1702901000","80"
"4514","33045","1702903000","80","Isoglucose","1972-01-01","#NA","33043","1702900000","80"
"4515","33046","1702905000","80","Maltodextrine and maltodextrine syrup","1972-01-01","#NA","33043","1702900000","80"
"4516","33048","1702907100","10","Caramel","1972-01-01","#NA","33043","1702900000","80"
"4517","33049","1702907100","80","Containing 50|% or more by weight of sucrose in the dry matter","1972-01-01","#NA","33048","1702907100","10"
"4518","33050","1702907500","10","Other","1972-01-01","#NA","33048","1702907100","10"
"4519","33051","1702907500","80","In the form of powder, whether or not agglomerated","1972-01-01","#NA","33050","1702907500","10"
"4520","33052","1702907900","80","Other","1972-01-01","#NA","33050","1702907500","10"
"4521","54785","1702908000","80","Inulin syrup","1995-01-01","#NA","33043","1702900000","80"
"4522","89274","1702909500","80","Other","2008-01-01","#NA","33043","1702900000","80"
"4523","33056","1703000000","80","Molasses resulting from the extraction or refining of sugar","1972-01-01","#NA","32980","1700000000","80"
"4524","33057","1703100000","80","Cane molasses","1972-01-01","#NA","33056","1703000000","80"
"4525","33058","1703900000","80","Other","1972-01-01","#NA","33056","1703000000","80"
"4526","33059","1704000000","80","Sugar confectionery (including white chocolate), not containing cocoa","1972-01-01","#NA","32980","1700000000","80"
"4527","33060","1704100000","80","Chewing gum, whether or not sugar-coated","1972-01-01","#NA","33059","1704000000","80"
"4528","89284","1704101000","80","Containing less than 60|% by weight of sucrose (including invert sugar expressed as sucrose)","2008-01-01","#NA","33060","1704100000","80"
"4529","89285","1704109000","80","Containing 60|% or more by weight of sucrose (including invert sugar expressed as sucrose)","2008-01-01","#NA","33060","1704100000","80"
"4530","33067","1704900000","80","Other","1972-01-01","#NA","33059","1704000000","80"
"4531","33068","1704901000","80","Liquorice extract containing more than 10|% by weight of sucrose but not containing other added substances","1972-01-01","#NA","33067","1704900000","80"
"4532","33069","1704903000","80","White chocolate","1972-01-01","#NA","33067","1704900000","80"
"4533","33070","1704905100","10","Other","1972-01-01","#NA","33067","1704900000","80"
"4534","33071","1704905100","80","Pastes, including marzipan, in immediate packings of a net content of 1 kg or more","1972-01-01","#NA","33070","1704905100","10"
"4535","33077","1704905500","80","Throat pastilles and cough drops","1972-01-01","#NA","33070","1704905100","10"
"4536","33078","1704906100","80","Sugar-coated (panned) goods","1972-01-01","#NA","33070","1704905100","10"
"4537","33079","1704906500","10","Other","1972-01-01","#NA","33070","1704905100","10"
"4538","33080","1704906500","80","Gum confectionery and jelly confectionery, including fruit pastes in the form of sugar confectionery","1972-01-01","#NA","33079","1704906500","10"
"4539","33081","1704907100","80","Boiled sweets, whether or not filled","1972-01-01","#NA","33079","1704906500","10"
